from	to
MSH/C047340	MSH/D010880
MSH/C542124	MSH/D061067
MSH/C508735	MSH/D014230
MSH/C508735	MSH/D009570
MSH/C508735	MSH/D011725
MSH/C111827	MSH/D013843
MSH/C111827	MSH/D013449
MSH/C510790	MSH/D007189
MSH/C510790	MSH/D015363
MSH/C498826	MSH/D011743
MSH/C000717211	MSH/D000613
MSH/C000717211	MSH/D001713
MSH/C561454	MSH/D011724
MSH/C561454	MSH/D011804
MSH/C561454	MSH/D000096926
MSH/C586847	MSH/D013450
MSH/C586847	MSH/D011743
MSH/C561627	MSH/D007093
MSH/C561627	MSH/D010091
MSH/C520809	MSH/D006834
MSH/C520809	MSH/D001565
MSH/C520809	MSH/D011720
MSH/C516667	MSH/D007191
MSH/C516667	MSH/D013449
MSH/C516667	MSH/D011743
MSH/C581951	MSH/D013450
MSH/C581951	MSH/D010880
MSH/C000611924	MSH/D004338
MSH/C000611924	MSH/D002722
MSH/C000611924	MSH/D001592
MSH/C000611924	MSH/D000730
MSH/C000612856	MSH/D006575
MSH/C000612856	MSH/D000073
MSH/C000599718	MSH/D005998
MSH/C000599718	MSH/D001463
MSH/C522194	MSH/D010879
MSH/C541863	MSH/D010879
MSH/C541863	MSH/D010880
MSH/C571185	MSH/D054659
MSH/C571185	MSH/D009025
MSH/C543534	MSH/D003521
MSH/C543534	MSH/D011725
MSH/C093875	MSH/D003521
MSH/C093875	MSH/D013440
MSH/C093875	MSH/D011804
MSH/C093875	MSH/D000085
MSH/C081643	MSH/D001562
MSH/C081643	MSH/D001713
MSH/C081643	MSH/D013777
MSH/C077793	MSH/D001562
MSH/C077793	MSH/D001713
MSH/C077793	MSH/D013777
MSH/C000629641	MSH/D007191
MSH/C000629641	MSH/D007211
MSH/C000629641	MSH/D010080
MSH/C000629641	MSH/D010879
MSH/C509706	MSH/D001381
MSH/C509706	MSH/D013450
MSH/C055852	MSH/D000634
MSH/C414203	MSH/D044482
MSH/C414203	MSH/D010648
MSH/C551441	MSH/D009570
MSH/C551441	MSH/D011728
MSH/C053001	MSH/D063065
MSH/C053001	MSH/D000225
MSH/C571829	MSH/D012118
MSH/C571829	MSH/D013267
MSH/C507357	MSH/D061067
MSH/C490954	MSH/D005663
MSH/C490954	MSH/D000095662
MSH/C490954	MSH/D007659
MSH/C079703	MSH/D014230
MSH/C000599766	MSH/D061067
MSH/C064764	MSH/D009844
MSH/C106716	MSH/D011804
MSH/C541220	MSH/D061067
MSH/C527517	MSH/D061067
MSH/C059539	MSH/D019311
MSH/C000627869	MSH/D011719
MSH/C000627869	MSH/D011759
MSH/C000627869	MSH/D010879
MSH/C000627869	MSH/D010880
MSH/C551528	MSH/D007093
MSH/C551528	MSH/D011719
MSH/C578989	MSH/D001593
MSH/C578989	MSH/D001384
MSH/C540278	MSH/D001549
MSH/C540278	MSH/D009570
MSH/C540278	MSH/D010669
MSH/C523483	MSH/D010455
MSH/C472067	MSH/D017332
MSH/C584914	MSH/D054659
MSH/C584914	MSH/D011728
MSH/C540383	MSH/D009570
MSH/C540383	MSH/D011720
MSH/C540383	MSH/D011743
MSH/C120489	MSH/D009844
MSH/C000596550	MSH/D061067
MSH/C573971	MSH/D011812
MSH/C585539	MSH/D013844
MSH/C000604875	MSH/D007210
MSH/C000604875	MSH/D011725
MSH/C554645	MSH/D001569
MSH/C000710948	MSH/D001688
MSH/C000710948	MSH/D011993
MSH/C058381	MSH/D011135
MSH/C000622091	MSH/D061067
MSH/C000614139	MSH/D061067
MSH/C499715	MSH/D016572
MSH/C000604315	MSH/D000911
MSH/C515492	MSH/D061067
MSH/C585830	MSH/D034741
MSH/C428744	MSH/D003984
